X,Y,Filename,Date and t,Camera man,Latitude,Longitude,GPS Direct,LIEN_PHOTO
4.586857,43.400691,rivages_1467470235998_photo_1.jpg,2016:07:02 16:37:17,,43.400691000000002,4.586857000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1467470235998_photo_1.jpg
4.915389,43.38935,rivages_1469695461627_photo_1.jpg,2016:07:28 10:44:23,,43.389350000000000,4.915389000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1469695461627_photo_1.jpg
4.676776,43.346441,rivages_1472304494027_photo_1.jpg,2016:08:27 15:28:15,,43.346440999999999,4.676776000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1472304494027_photo_1.jpg
4.680087,43.345807,rivages_1472304494027_photo_2.jpg,2016:08:27 15:28:16,,43.345807000000001,4.680087000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1472304494027_photo_2.jpg
4.681848,43.346426,rivages_1472304494027_photo_3.jpg,2016:08:27 15:28:17,,43.346426000000001,4.681848000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1472304494027_photo_3.jpg
4.69522,43.348373,rivages_1472305453041_photo_1.jpg,2016:08:27 15:44:13,,43.348373000000002,4.695220000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1472305453041_photo_1.jpg
9.402926,41.712078,rivages_1472468377478_photo_1.jpg,2016:08:29 12:59:38,,41.712077999999998,9.402926000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1472468377478_photo_1.jpg
8.936528,41.495325,rivages_1473084602493_photo_1.jpg,2016:09:05 16:10:03,,41.495325000000001,8.936527999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1473084602493_photo_1.jpg
9.268987,41.472294,rivages_1473345977514_photo_1.jpg,2016:09:08 16:46:18,,41.472293999999998,9.268986999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1473345977514_photo_1.jpg
9.404268,41.713147,rivages_1473428970222_photo_1.jpg,2016:09:09 15:49:31,,41.713146999999999,9.404268000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1473428970222_photo_1.jpg
9.402876,41.711926,rivages_1473428970222_photo_2.jpg,2016:09:09 15:49:32,,41.711925999999998,9.402875999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1473428970222_photo_2.jpg
9.402878,41.711957,rivages_1473428970222_photo_3.jpg,2016:09:09 15:49:33,,41.711956999999998,9.402877999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1473428970222_photo_3.jpg
9.45714,42.002616,rivages_1473522758417_photo_1.jpg,2016:09:10 17:52:39,,42.002616000000003,9.457140000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1473522758417_photo_1.jpg
9.454849,42.000302,rivages_1473522758417_photo_2.jpg,2016:09:10 17:52:40,,42.000301999999998,9.454848999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1473522758417_photo_2.jpg
5.172945,43.333856,rivages_1474013312412_photo_1.jpg,2016:09:16 10:08:19,WIKO FEVER,43.333855999999997,5.172945000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474013312412_photo_1.jpg
5.173786,43.334373,rivages_1474013395159_photo_1.jpg,2016:09:16 10:07:55,samsung,43.334372999999999,5.173786000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474013395159_photo_1.jpg
5.173531,43.334301,rivages_1474013492720_photo_1.jpg,2016:09:16 10:09:43,SAMSUNG SM-G386F,43.334301000000004,5.173531000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474013492720_photo_1.jpg
5.174048,43.33447,rivages_1474013560756_photo_1.jpg,2016:09:16 10:10:48,WIKO FEVER,43.334470000000003,5.174048000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474013560756_photo_1.jpg
5.175332,43.334512,rivages_1474013560756_photo_2.jpg,2016:09:16 10:12:29,WIKO FEVER,43.334511999999997,5.175332000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474013560756_photo_2.jpg
5.175262,43.334507,rivages_1474013988447_photo_1.jpg,2016:09:16 10:18:35,samsung,43.334507000000002,5.175262000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474013988447_photo_1.jpg
5.175594,43.334491,rivages_1474013988447_photo_2.jpg,2016:09:16 10:19:24,samsung,43.334491000000000,5.175594000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474013988447_photo_2.jpg
5.177541,43.333783,rivages_1474014670521_photo_1.jpg,2016:09:16 10:29:56,WIKO FEVER,43.333782999999997,5.177541000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474014670521_photo_1.jpg
5.176374,43.334164,rivages_1474014702924_photo_1.jpg,2016:09:16 10:27:47,Sony D5503,43.334164000000001,5.176374000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474014702924_photo_1.jpg
5.177104,43.33409,rivages_1474014702924_photo_2.jpg,2016:09:16 10:29:54,Sony D5503,43.334090000000003,5.177104000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474014702924_photo_2.jpg
5.177977,43.333568,rivages_1474014806043_photo_1.jpg,2016:09:16 10:33:09,samsung,43.333568000000000,5.177977000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474014806043_photo_1.jpg
-61.003079,14.478876,rivages_1474052108045_photo_1.jpg,2016:09:16 14:51:25,SAMSUNG SM-G357FZ,14.478876000000000,-61.003079000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474052108045_photo_1.jpg
-61.003206,14.478966,rivages_1474052108045_photo_2.jpg,2016:09:16 14:52:05,SAMSUNG SM-G357FZ,14.478966000000000,-61.003205999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474052108045_photo_2.jpg
-61.003924,14.479239,rivages_1474052108045_photo_3.jpg,2016:09:16 14:53:59,SAMSUNG SM-G357FZ,14.479239000000000,-61.003923999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474052108045_photo_3.jpg
-61.007926,14.4738,rivages_1474053814697_photo_1.jpg,2016:09:16 15:22:23,SAMSUNG SM-G357FZ,14.473800000000001,-61.007925999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474053814697_photo_1.jpg
5.050155,43.332136,rivages_1474210781461_photo_1.jpg,2016:09:18 16:56:45,SAMSUNG SM-G357FZ,43.332135999999998,5.050155000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474210781461_photo_1.jpg
5.051729,43.331343,rivages_1474210819028_photo_1.jpg,2016:09:18 16:59:43,SAMSUNG GT-S7275R,43.331342999999997,5.051729000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474210819028_photo_1.jpg
5.048631,43.332169,rivages_1474211183945_photo_1.jpg,2016:09:18 17:06:15,SAMSUNG GT-S7275R,43.332169000000000,5.048631000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474211183945_photo_1.jpg
5.043003,43.331658,rivages_1474213733568_photo_1.jpg,2016:09:18 17:48:46,SAMSUNG GT-S7275R,43.331657999999997,5.043003000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474213733568_photo_1.jpg
-61.081924,14.491744,rivages_1474288492239_photo_1.jpg,2016:09:19 08:26:07,SAMSUNG SM-G357FZ,14.491744000000001,-61.081924000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474288492239_photo_1.jpg
-61.081907,14.491775,rivages_1474288492239_photo_2.jpg,2016:09:19 08:26:21,SAMSUNG SM-G357FZ,14.491775000000001,-61.081907000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474288492239_photo_2.jpg
-61.081416,14.491439,rivages_1474288492239_photo_3.jpg,2016:09:19 08:28:04,SAMSUNG SM-G357FZ,14.491439000000000,-61.081415999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474288492239_photo_3.jpg
-61.080629,14.490803,rivages_1474288492239_photo_4.jpg,2016:09:19 08:30:19,SAMSUNG SM-G357FZ,14.490803000000000,-61.080629000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474288492239_photo_4.jpg
-61.082579,14.492094,rivages_1474289125760_photo_1.jpg,2016:09:19 08:44:20,SAMSUNG SM-G357FZ,14.492094000000000,-61.082579000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474289125760_photo_1.jpg
-61.086171,14.506287,rivages_1474292883327_photo_1.jpg,2016:09:19 09:22:56,SAMSUNG SM-G357FZ,14.506287000000000,-61.086171000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474292883327_photo_1.jpg
-61.085012,14.505111,rivages_1474292883327_photo_2.jpg,2016:09:19 09:26:21,SAMSUNG SM-G357FZ,14.505110999999999,-61.085011999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474292883327_photo_2.jpg
-61.084622,14.503552,rivages_1474292883327_photo_3.jpg,2016:09:19 09:29:37,SAMSUNG SM-G357FZ,14.503552000000001,-61.084622000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474292883327_photo_3.jpg
-61.084616,14.503555,rivages_1474292883327_photo_4.jpg,2016:09:19 09:30:00,SAMSUNG SM-G357FZ,14.503555000000000,-61.084615999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474292883327_photo_4.jpg
-61.084335,14.502758,rivages_1474292883327_photo_5.jpg,2016:09:19 09:33:00,SAMSUNG SM-G357FZ,14.502758000000000,-61.084335000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474292883327_photo_5.jpg
-61.083813,14.499488,rivages_1474292883327_photo_6.jpg,2016:09:19 09:43:32,SAMSUNG SM-G357FZ,14.499487999999999,-61.083812999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474292883327_photo_6.jpg
-61.084913,14.50453,rivages_1474294670826_photo_1.jpg,2016:09:19 10:10:18,SAMSUNG SM-G357FZ,14.504530000000001,-61.084913000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474294670826_photo_1.jpg
-61.08756,14.507067,rivages_1474294670826_photo_2.jpg,2016:09:19 10:17:45,SAMSUNG SM-G357FZ,14.507066999999999,-61.087560000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474294670826_photo_2.jpg
-61.087241,14.527728,rivages_1474298794690_photo_1.jpg,2016:09:19 11:24:44,SAMSUNG SM-G357FZ,14.527728000000000,-61.087240999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474298794690_photo_1.jpg
-61.087613,14.527112,rivages_1474298794690_photo_2.jpg,2016:09:19 11:26:27,SAMSUNG SM-G357FZ,14.527112000000001,-61.087612999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474298794690_photo_2.jpg
-61.089529,14.525481,rivages_1474305727063_photo_1.jpg,2016:09:19 13:20:25,SAMSUNG SM-G357FZ,14.525480999999999,-61.089528999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474305727063_photo_1.jpg
-61.089228,14.526355,rivages_1474306112720_photo_1.jpg,2016:09:19 13:28:06,SAMSUNG SM-G357FZ,14.526355000000001,-61.089227999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474306112720_photo_1.jpg
-61.089228,14.52636,rivages_1474306112720_photo_2.jpg,2016:09:19 13:28:17,SAMSUNG SM-G357FZ,14.526360000000000,-61.089227999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474306112720_photo_2.jpg
-61.066524,14.540047,rivages_1474308604404_photo_1.jpg,2016:09:19 14:03:23,SAMSUNG SM-G357FZ,14.540046999999999,-61.066524000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474308604404_photo_1.jpg
-61.066799,14.539858,rivages_1474308604404_photo_2.jpg,2016:09:19 14:04:18,SAMSUNG SM-G357FZ,14.539858000000001,-61.066799000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474308604404_photo_2.jpg
-61.067016,14.539753,rivages_1474308604404_photo_3.jpg,2016:09:19 14:05:19,SAMSUNG SM-G357FZ,14.539752999999999,-61.067016000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474308604404_photo_3.jpg
-61.066037,14.540411,rivages_1474309047218_photo_1.jpg,2016:09:19 14:16:56,SAMSUNG SM-G357FZ,14.540411000000001,-61.066037000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474309047218_photo_1.jpg
-61.064509,14.541926,rivages_1474311002241_photo_1.jpg,2016:09:19 14:48:49,SAMSUNG SM-G357FZ,14.541926000000000,-61.064509000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474311002241_photo_1.jpg
-61.064486,14.54193,rivages_1474311002241_photo_2.jpg,2016:09:19 14:49:05,SAMSUNG SM-G357FZ,14.541930000000001,-61.064486000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474311002241_photo_2.jpg
-61.065424,14.540827,rivages_1474311692204_photo_1.jpg,2016:09:19 14:59:57,SAMSUNG SM-G357FZ,14.540827000000000,-61.065424000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474311692204_photo_1.jpg
-61.065414,14.540824,rivages_1474311692204_photo_2.jpg,2016:09:19 15:00:08,SAMSUNG SM-G357FZ,14.540824000000001,-61.065413999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474311692204_photo_2.jpg
-61.065881,14.540391,rivages_1474313469443_photo_1.jpg,2016:09:19 15:30:48,SAMSUNG SM-G357FZ,14.540391000000000,-61.065880999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474313469443_photo_1.jpg
-61.065877,14.540392,rivages_1474313469443_photo_2.jpg,2016:09:19 15:31:03,SAMSUNG SM-G357FZ,14.540392000000001,-61.065877000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474313469443_photo_2.jpg
-60.95878,14.468287,rivages_1474381701258_photo_1.jpg,2016:09:20 10:18:43,SAMSUNG SM-G357FZ,14.468287000000000,-60.958779999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474381701258_photo_1.jpg
-60.958214,14.468258,rivages_1474381701258_photo_2.jpg,2016:09:20 10:20:11,SAMSUNG SM-G357FZ,14.468258000000001,-60.958213999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474381701258_photo_2.jpg
-60.958208,14.46824,rivages_1474381701258_photo_3.jpg,2016:09:20 10:20:23,SAMSUNG SM-G357FZ,14.468240000000000,-60.958207999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474381701258_photo_3.jpg
-60.956646,14.4673,rivages_1474381701258_photo_4.jpg,2016:09:20 10:28:16,SAMSUNG SM-G357FZ,14.467300000000000,-60.956645999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474381701258_photo_4.jpg
-60.950686,14.466775,rivages_1474384827983_photo_1.jpg,2016:09:20 11:14:43,SAMSUNG SM-G357FZ,14.466775000000000,-60.950685999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474384827983_photo_1.jpg
-60.951728,14.466929,rivages_1474384827983_photo_2.jpg,2016:09:20 11:17:06,SAMSUNG SM-G357FZ,14.466929000000000,-60.951728000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474384827983_photo_2.jpg
-60.951728,14.466935,rivages_1474384827983_photo_3.jpg,2016:09:20 11:17:27,SAMSUNG SM-G357FZ,14.466934999999999,-60.951728000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474384827983_photo_3.jpg
-60.953014,14.466385,rivages_1474384827983_photo_4.jpg,2016:09:20 11:20:21,SAMSUNG SM-G357FZ,14.466385000000001,-60.953014000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474384827983_photo_4.jpg
-60.945822,14.467031,rivages_1474386714395_photo_1.jpg,2016:09:20 11:48:02,SAMSUNG SM-G357FZ,14.467031000000000,-60.945822000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474386714395_photo_1.jpg
-60.946385,14.467067,rivages_1474387278088_photo_1.jpg,2016:09:20 11:55:45,SAMSUNG SM-G357FZ,14.467067000000000,-60.946384999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474387278088_photo_1.jpg
-60.946081,14.467038,rivages_1474387278088_photo_2.jpg,2016:09:20 11:56:45,SAMSUNG SM-G357FZ,14.467038000000001,-60.946081000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474387278088_photo_2.jpg
-60.945549,14.466936,rivages_1474387278088_photo_3.jpg,2016:09:20 11:58:18,SAMSUNG SM-G357FZ,14.466936000000000,-60.945549000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474387278088_photo_3.jpg
-60.941237,14.464705,rivages_1474389733883_photo_1.jpg,2016:09:20 12:35:20,SAMSUNG SM-G357FZ,14.464705000000000,-60.941237000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474389733883_photo_1.jpg
-60.941358,14.465368,rivages_1474389733883_photo_2.jpg,2016:09:20 12:37:06,SAMSUNG SM-G357FZ,14.465368000000000,-60.941358000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474389733883_photo_2.jpg
-60.941954,14.465847,rivages_1474389733883_photo_3.jpg,2016:09:20 12:38:42,SAMSUNG SM-G357FZ,14.465847000000000,-60.941954000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474389733883_photo_3.jpg
-60.941964,14.465836,rivages_1474389733883_photo_4.jpg,2016:09:20 12:38:55,SAMSUNG SM-G357FZ,14.465835999999999,-60.941963999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474389733883_photo_4.jpg
-60.94258,14.466137,rivages_1474389733883_photo_5.jpg,2016:09:20 12:40:26,SAMSUNG SM-G357FZ,14.466137000000000,-60.942580000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474389733883_photo_5.jpg
-60.909167,14.459556,rivages_1474393318534_photo_1.jpg,2016:09:20 13:36:12,SAMSUNG SM-G357FZ,14.459555999999999,-60.909166999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474393318534_photo_1.jpg
-60.909653,14.460132,rivages_1474393318534_photo_2.jpg,2016:09:20 13:37:52,SAMSUNG SM-G357FZ,14.460132000000000,-60.909652999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474393318534_photo_2.jpg
-60.909669,14.460144,rivages_1474393318534_photo_3.jpg,2016:09:20 13:38:39,SAMSUNG SM-G357FZ,14.460144000000000,-60.909669000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474393318534_photo_3.jpg
-60.911092,14.460606,rivages_1474393318534_photo_4.jpg,2016:09:20 13:41:50,SAMSUNG SM-G357FZ,14.460606000000000,-60.911091999999996,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474393318534_photo_4.jpg
-60.902895,14.45372,rivages_1474397241611_photo_1.jpg,2016:09:20 14:45:32,SAMSUNG SM-G357FZ,14.453720000000001,-60.902895000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474397241611_photo_1.jpg
-60.902882,14.453722,rivages_1474397241611_photo_2.jpg,2016:09:20 14:45:46,SAMSUNG SM-G357FZ,14.453722000000001,-60.902881999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474397241611_photo_2.jpg
-60.902414,14.453447,rivages_1474397241611_photo_3.jpg,2016:09:20 14:47:13,SAMSUNG SM-G357FZ,14.453447000000001,-60.902414000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474397241611_photo_3.jpg
-60.926736,14.465939,rivages_1474399193835_photo_1.jpg,2016:09:20 15:15:17,SAMSUNG SM-G357FZ,14.465939000000001,-60.926735999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474399193835_photo_1.jpg
-60.926233,14.466147,rivages_1474399193835_photo_2.jpg,2016:09:20 15:17:17,SAMSUNG SM-G357FZ,14.466146999999999,-60.926233000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474399193835_photo_2.jpg
-60.926232,14.466166,rivages_1474399193835_photo_3.jpg,2016:09:20 15:17:34,SAMSUNG SM-G357FZ,14.466165999999999,-60.926231999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474399193835_photo_3.jpg
-60.925517,14.466176,rivages_1474399193835_photo_4.jpg,2016:09:20 15:19:28,SAMSUNG SM-G357FZ,14.466176000000001,-60.925516999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474399193835_photo_4.jpg
-60.928267,14.464558,rivages_1474401050443_photo_1.jpg,2016:09:20 15:43:50,SAMSUNG SM-G357FZ,14.464558000000000,-60.928266999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474401050443_photo_1.jpg
-60.928962,14.464601,rivages_1474401050443_photo_2.jpg,2016:09:20 15:45:50,SAMSUNG SM-G357FZ,14.464601000000000,-60.928961999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474401050443_photo_2.jpg
-60.928959,14.4646,rivages_1474401050443_photo_3.jpg,2016:09:20 15:46:04,SAMSUNG SM-G357FZ,14.464600000000001,-60.928958999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474401050443_photo_3.jpg
-60.929304,14.464516,rivages_1474401050443_photo_4.jpg,2016:09:20 15:47:08,SAMSUNG SM-G357FZ,14.464516000000000,-60.929304000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474401050443_photo_4.jpg
-60.930206,14.464256,rivages_1474401050443_photo_5.jpg,2016:09:20 15:49:01,SAMSUNG SM-G357FZ,14.464256000000001,-60.930205999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474401050443_photo_5.jpg
-61.046356,14.468537,rivages_1474457476547_photo_1.jpg,2016:09:21 07:25:40,SAMSUNG SM-G357FZ,14.468537000000000,-61.046356000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474457476547_photo_1.jpg
-61.045817,14.469126,rivages_1474457476547_photo_2.jpg,2016:09:21 07:27:13,SAMSUNG SM-G357FZ,14.469125999999999,-61.045817000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474457476547_photo_2.jpg
-61.045817,14.469133,rivages_1474457476547_photo_3.jpg,2016:09:21 07:27:27,SAMSUNG SM-G357FZ,14.469132999999999,-61.045817000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474457476547_photo_3.jpg
-61.045461,14.469994,rivages_1474457476547_photo_4.jpg,2016:09:21 07:29:35,SAMSUNG SM-G357FZ,14.469994000000000,-61.045461000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474457476547_photo_4.jpg
-61.070409,14.468829,rivages_1474459880412_photo_1.jpg,2016:09:21 08:01:30,SAMSUNG SM-G357FZ,14.468828999999999,-61.070408999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474459880412_photo_1.jpg
-61.070405,14.468841,rivages_1474459880412_photo_2.jpg,2016:09:21 08:01:47,SAMSUNG SM-G357FZ,14.468840999999999,-61.070405000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474459880412_photo_2.jpg
-61.072828,14.469139,rivages_1474460878380_photo_1.jpg,2016:09:21 08:19:07,SAMSUNG SM-G357FZ,14.469139000000000,-61.072828000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474460878380_photo_1.jpg
-61.071636,14.469092,rivages_1474460878380_photo_2.jpg,2016:09:21 08:21:21,SAMSUNG SM-G357FZ,14.469092000000000,-61.071635999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474460878380_photo_2.jpg
-61.071631,14.469097,rivages_1474460878380_photo_3.jpg,2016:09:21 08:21:35,SAMSUNG SM-G357FZ,14.469097000000000,-61.071630999999996,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474460878380_photo_3.jpg
-61.053872,14.55184,rivages_1474464938561_photo_1.jpg,2016:09:21 09:30:17,SAMSUNG SM-G357FZ,14.551840000000000,-61.053871999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474464938561_photo_1.jpg
-61.053875,14.551837,rivages_1474464938561_photo_2.jpg,2016:09:21 09:30:29,SAMSUNG SM-G357FZ,14.551837000000001,-61.053874999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1474464938561_photo_2.jpg
