X,Y,Filename,Date and t,Camera man,Latitude,Longitude,GPS Direct,LIEN_PHOTO
-61.181409,14.699487,rivages_1478782595738_photo_5.jpg,2016:11:10 08:39:19,SAMSUNG SM-G357FZ,14.699487000000000,-61.181409000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478782595738_photo_5.jpg
-61.181547,14.700012,rivages_1478782595738_photo_6.jpg,2016:11:10 08:40:52,SAMSUNG SM-G357FZ,14.700011999999999,-61.181547000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478782595738_photo_6.jpg
-61.182902,14.704149,rivages_1478782595738_photo_7.jpg,2016:11:10 08:50:38,SAMSUNG SM-G357FZ,14.704148999999999,-61.182901999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478782595738_photo_7.jpg
-61.18305,14.70411,rivages_1478782595738_photo_8.jpg,2016:11:10 08:51:19,SAMSUNG SM-G357FZ,14.704110000000000,-61.183050000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478782595738_photo_8.jpg
-61.183126,14.704224,rivages_1478783758895_photo_1.jpg,2016:11:10 09:02:16,SAMSUNG SM-G357FZ,14.704224000000000,-61.183126000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478783758895_photo_1.jpg
-61.181987,14.700361,rivages_1478783758895_photo_2.jpg,2016:11:10 09:08:52,SAMSUNG SM-G357FZ,14.700360999999999,-61.181986999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478783758895_photo_2.jpg
-61.180363,14.697166,rivages_1478783758895_photo_3.jpg,2016:11:10 09:15:54,SAMSUNG SM-G357FZ,14.697165999999999,-61.180363000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478783758895_photo_3.jpg
-61.180804,14.726019,rivages_1478787440641_photo_1.jpg,2016:11:10 10:08:51,SAMSUNG SM-G357FZ,14.726019000000001,-61.180804000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478787440641_photo_1.jpg
-61.180805,14.726022,rivages_1478787440641_photo_2.jpg,2016:11:10 10:09:08,SAMSUNG SM-G357FZ,14.726022000000000,-61.180804999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478787440641_photo_2.jpg
-61.180252,14.728157,rivages_1478787440641_photo_3.jpg,2016:11:10 10:12:31,SAMSUNG SM-G357FZ,14.728156999999999,-61.180252000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478787440641_photo_3.jpg
